label,category,locality,postal_code,latitude,longitude,ville_proche
Camp néolithique de la Montagne de la Roche,CulturalSite,Bourguignon-lès-Morey,70120,47.710149,5.711098,112
Aérodrome,SportsAndLeisurePlace,Frotey-lès-Vesoul,70000,47.6378527,6.19738462,125
Collégiale Saint-Martin de Clamecy,CulturalSite,Clamecy,58500,47.4693984,3.46931004,98
La clé des sols - une balade insolite dans les vignes de Meursault,SportsAndLeisurePlace,Meursault,21190,46.97686,4.77441,132
Le lavoir sous roche,CulturalSite,L'Isle-sur-le-Doubs,25250,47.45132,6.5778,49
Site Nordique des Crozets - Terre d'Emeraude,SportsAndLeisurePlace,Les Crozets,39260,46.4608238,5.795126,81
Bibliothèque,CulturalSite,Gilley,25650,47.04808,6.47926,60
Morbier - Explor Games,SportsAndLeisurePlace,Métabief,25370,46.774738,6.345935,64
Chapelle Saint-Martin et ancienne Abbaye de Donzy-le-Pré,CulturalSite,Donzy,58220,47.3664016,3.11136007,99
Domaine Ninot (Visite-Dégustation - Bicyclettes au domaine),SportsAndLeisurePlace,Rully,71150,46.87676,4.7408,132
Lavoir rue du canal,CulturalSite,Deux Rivières,89460,47.6622225,3.70947226,171
Vélorail du Bazois Morvan,SportsAndLeisurePlace,Dun-sur-Grandry,58110,47.0714511,3.92699881,22
Demi-journée soigneur à la Citadelle,SportsAndLeisurePlace,Besançon,25000,47.23165,6.03185,35
Pédaler en Val de Gray,SportsAndLeisurePlace,Gray,70100,47.456972,5.614152,116
Rallye Selfie,SportsAndLeisurePlace,La Charité-sur-Loire,58400,47.1776663,3.01666978,97
Église Saint-Martin,CulturalSite,Baume-les-Dames,25110,47.353281,6.361773,33
Deux mains dans l'Auxois,SportsAndLeisurePlace,Pouilly-en-Auxois,21320,47.2617591,4.55528497,146
Maryshop,CulturalSite,Belfort,90000,47.63805,6.85359,193
Marais de la vallée de la Druyes,Landform,Druyes-les-Belles-Fontaines,89490,47.5313639,3.47028162,98
"Baptêmes de l’air en autogire, avion ou pendulaire",SportsAndLeisurePlace,Semur-en-Auxois,21140,47.4835498,4.34090837,24
Parc'Aventure Franois,SportsAndLeisurePlace,Franois,25770,47.2263396,5.92508669,46
Château-musée Le Trésor des Séquanes,CulturalSite,Burgille,25170,47.267836,5.7868211,68
La vallée de la Cure,Landform,Gien-sur-Cure,58230,47.1365956,4.10018701,22
Jardin de la Poste,CulturalSite,Paray-le-Monial,71600,46.4510688,4.11783258,155
Les brouillons de culture,SportsAndLeisurePlace,Colombier-Fontaine,25260,47.4540495,6.68921309,34
Disc Golf,SportsAndLeisurePlace,Nevers,58000,46.98239,3.19309,100
La Carrière de Rampon,Landform,Verzé,71960,46.37683,4.73534,136
Circuit Jura Sud karting,SportsAndLeisurePlace,Moirans-en-Montagne,39260,46.4309935,5.71227676,88
Église Saint-Didier de Frettes,CulturalSite,Champlitte,70600,47.677475,5.562832,112
Église Saint-Laurent,CulturalSite,Manlay,21430,47.1288682,4.34117267,126
Gérard Gendrau,CulturalSite,Saint-Amand-en-Puisaye,58310,47.556797,3.060986,99
Le P'tit Atelier de Fabien,CulturalSite,Pouillenay,21150,47.50536,4.46918,29
Chapelle Saint-Laurent,CulturalSite,Tournus,71700,46.5716,4.90806,165
Etang du Château,SportsAndLeisurePlace,Chauffailles,71170,46.2025997,4.33778689,139
Sculpture - Sylvie CLICHE,CulturalSite,Savoyeux,70130,47.54733,5.74805,116
Location de VTT électrique | Akila,SportsAndLeisurePlace,Ornans,25290,47.1039737,6.16268634,61
Bureau des Guides du Haut-Jura,SportsAndLeisurePlace,Prémanon,39220,46.4609618,6.02929267,92
Pinceaux et petits mots,CulturalSite,Bligny-sur-Ouche,21360,47.120941,4.671216,3
Location de quadricycles - Doubs Plaisance,SportsAndLeisurePlace,Deluz,25960,47.2918353,6.20305907,66
Eglise Sainte-Foy,CulturalSite,Burzy,71460,46.6125205,4.5579181,153
LES ANESSES DE LA CÔTE DU PUITS,CulturalSite,Bure-les-Templiers,21290,47.73673,4.89775,12
Doyenné de Bezornay,CulturalSite,Saint-Vincent-des-Prés,71250,46.474465,4.55612,141
Créanys,CulturalSite,Luzy,58170,46.7884066,3.97901967,149
Eglise de Combertault,CulturalSite,Combertault,21200,46.992543,4.904096,3
Cherchez le chas,CulturalSite,Auxonne,21130,47.20726,5.40769,2
Sentier botanique Romarin,Landform,Migennes,89400,47.96803,3.53162,174
Ecole des Vins de Bourgogne - Ateliers de dégustation,SportsAndLeisurePlace,Dijon,21000,47.31835,5.02999,8
Église sainte catherine,CulturalSite,Les Hôpitaux-Neufs,25370,46.7772838,6.37292399,64
Battant : chansons des rues au son de l'orgue de barbarie,SportsAndLeisurePlace,Besançon,25000,47.2432155,6.0188874,35
Château,CulturalSite,Tramayes,71520,46.3069406,4.60301883,141
Cinéma Eldorado,SportsAndLeisurePlace,Ornans,25290,47.106949,6.144394,61
Domaine Ninot (Dégustation - Le Trio Ninot),SportsAndLeisurePlace,Rully,71150,46.8766645,4.74084827,132
Circuit découverte de Saint-Claude,CulturalSite,Saint-Claude,39200,46.3909208,5.86440959,94
Poterie d'Alésia - David Monnin,CulturalSite,Alise-Sainte-Reine,21150,47.5370461,4.4947581,29
"Stages de Sculpture, Association Sculpture, Art et Culture",SportsAndLeisurePlace,Trivy,71520,46.38727,4.49194,141
Château de Commarin,CulturalSite,Commarin,21320,47.2555838,4.64900948,146
Lavoir de Jully-lès-Buxy,CulturalSite,Jully-lès-Buxy,71390,46.6922645,4.69313345,131
Couleurs Cailloux,SportsAndLeisurePlace,Saint-Claude,39200,46.3929,5.86449,94
Estelle Le Jeune - L'Annexe (espace d'exposition),CulturalSite,Lormes,58140,47.29043,3.81413,169
Vestiges du château de la Tour-du-Meix,CulturalSite,La Tour-du-Meix,39270,46.5279883,5.66546879,88
Belvédère du Bulay,Landform,Foncine-le-Haut,39460,46.6718208,6.04265213,90
Maison Espagnole,CulturalSite,Luxeuil-les-Bains,70300,47.8169609,6.38105868,119
Cycles Tacnet,SportsAndLeisurePlace,Autun,71400,46.948966,4.29786999,126
Lavoir du bourg,CulturalSite,Montagny-lès-Buxy,71390,46.7058725,4.67097437,131
Acrogivry Les Aventures en Forêt,SportsAndLeisurePlace,Givry,71640,46.755989,4.741407,148
Chartreuse de Champmol et Puits de Moïse,CulturalSite,Dijon,21000,47.3211815,5.0166965,8
La Maison de la Forêt et du Bocage,CulturalSite,Saint-Martin-en-Bresse,71620,46.807362,5.02754774,147
Lavoir de la Fontaine de la Boudoire,CulturalSite,Granges,71390,46.7324387,4.74403056,148
Jardin du curé,Landform,Remoray-Boujeons,25160,46.7683524,6.23969292,64
Galerie d'Arts Lorella Santiago,CulturalSite,Dijon,21000,47.3258947,5.0317952,8
Centre aquatique - Aqua2lacs,SportsAndLeisurePlace,Malbuisson,25160,46.8046898,6.30608797,64
La Roche de Vergisson,Landform,Vergisson,71960,46.30963,4.716371,136
Le Peintelier - Le jeu de peindre,SportsAndLeisurePlace,Buxy,71390,46.7092004,4.6982498,131
Promenade des remparts,CulturalSite,Nevers,58000,46.98431,3.15599,108
Eglise Saint-Bénigne,CulturalSite,Dracy-le-Fort,71640,46.79759,4.76107,148
L'âme du papier,CulturalSite,Aubigny-la-Ronce,21340,46.95034,4.63597,132
Théâtre Municipal de Sens,SportsAndLeisurePlace,Sens,89100,48.200428,3.2815534,186
Court de tennis,SportsAndLeisurePlace,Nozeroy,39250,46.7758762,6.03848934,80
Neyrat Autun France,CulturalSite,Autun,71400,46.950439,4.302454,126
Locaboat plaisance,SportsAndLeisurePlace,Scey-sur-Saône-et-Saint-Albin,70360,47.652351,5.97435235,120
Insolite Training,SportsAndLeisurePlace,Chalon-sur-Saône,71100,46.7899561,4.8407143,133
Bloc session,SportsAndLeisurePlace,Danjoutin,90400,47.61526,6.84731,191
Atelier Duramen,CulturalSite,Buxy,71390,46.7130976,4.6959796,131
Ferme du tracteur et matériel agricole anciens,CulturalSite,Loulans-Verchamp,70230,47.4486693,6.20481291,121
Le Massif du Morvan,Landform,Saint-Brisson,58230,47.27581,4.096613,22
Le Prieuré de La Charité-sur-Loire,CulturalSite,La Charité-sur-Loire,58400,47.1782367,3.0168766,97
Oratoire Notre-Dame Reine de tous les Saints,CulturalSite,Saint-Gorgon-Main,25520,47.02343,6.32235,73
Musée de l'écluse 62,CulturalSite,Ouges,21600,47.2537219,5.092207,16
Musée de la vigne et du vin du vigneron,CulturalSite,Paris-l'Hôpital,71150,46.9141428,4.63435095,132
Monument Saint-Étienne,CulturalSite,Créancey,21320,47.2541951,4.58869097,146
Piscine plein air de Chalezeule,SportsAndLeisurePlace,Chalezeule,25220,47.2660091,6.07264995,72
Village de Nolay,CulturalSite,Nolay,21340,46.9526376,4.6337401,132
Bourgogne Pêche François Deline,SportsAndLeisurePlace,Quarré-les-Tombes,89630,47.3683405,3.9970899,169
Mont Lassois,CulturalSite,Vix,21400,47.8931017,4.5598892,5
Domaine de Beauregard,SportsAndLeisurePlace,Saint-Sernin-du-Plain,71510,46.89285,4.62351,132
Ferme-musée la Pastorale,CulturalSite,Bonnevaux,25560,46.8089162,6.1830248,51
Fleurs des rizieres,SportsAndLeisurePlace,Courcelles-lès-Montbéliard,25420,47.500129,6.779858,32
Le barrage du Châtelot,Landform,Villers-le-Lac,25130,47.1017471,6.74421949,67
Le Vieil Hôpital,CulturalSite,Couches,71490,46.8695417,4.57629109,130
Eglise Saint-Maimboeuf,CulturalSite,Montbéliard,25200,47.5097513,6.79195404,56
Confrerie des Compagnons du Boitchu,SportsAndLeisurePlace,Dampierre-les-Bois,25490,47.44685,6.832999,75
Chapeau la vie,CulturalSite,Buxy,71390,46.7146606,4.6953766,131
Pont-canal de Pont d'Ouche,CulturalSite,Thorey-sur-Ouche,21360,47.1675345,4.70090481,3
Atelier de la Lune Vague,CulturalSite,Tournus,71700,46.5652181,4.9092979,165
Centre équestre de Semur-en-Auxois,SportsAndLeisurePlace,Semur-en-Auxois,21140,47.48403,4.31313,24
Station de ski alpin - Chaux-Neuve,SportsAndLeisurePlace,Chaux-Neuve,25240,46.6726271,6.13800384,90
Lavoir du bourg,CulturalSite,Saint-Vallerin,71390,46.684885,4.6743221,131
Cercle de Voile de Malbuisson (CVMA),SportsAndLeisurePlace,Malbuisson,25160,46.8034671,6.30516529,64
Tuilerie,CulturalSite,Varennes-Saint-Sauveur,71480,46.4908394,5.2492686,93
Parc de la Fontaine aux Fées,CulturalSite,Talant,21240,47.334819,4.995972,27
Domaine du Val de Bonnal,SportsAndLeisurePlace,Chassey-lès-Montbozon,70230,47.5100852,6.35741374,33
Locaboat Holidays,SportsAndLeisurePlace,Saint-Léger-sur-Dheune,71510,46.8436552,4.6298733,148
Les Fantaisies de la Pie,CulturalSite,Fontangy,21390,47.3467879,4.355471,22
Cercle cartophile du Pays de Montbéliard,SportsAndLeisurePlace,Montbéliard,25200,47.508936,6.7978371,56
Woodturn 28 - Jean Domergue,CulturalSite,Fouronnes,89560,47.6125257,3.5669105,175
Elle O'Délices,SportsAndLeisurePlace,Héry,89550,47.9008447,3.6418109,178
Thibault Gladel - Accompagnateur en montagne,SportsAndLeisurePlace,Morteau,25500,47.0553165,6.60285483,59
Eglise de Voray-sur-l'Ognon,CulturalSite,Voray-sur-l'Ognon,70190,47.3419444,6.0208333,38
Château de Ménessaire,CulturalSite,Ménessaire,21430,47.1340665,4.1582235,22
Helena MONNIELLO - Professeur de peinture,CulturalSite,Villard-Saint-Sauveur,39200,46.36792,5.88098,94
Location de VTC et VTT électriques,SportsAndLeisurePlace,Rougemont,25680,47.48173,6.3523,33
Le Champ de l'Etre,SportsAndLeisurePlace,Iguerande,71340,46.1949697,4.06368595,155
Musée du Temps,CulturalSite,Besançon,25000,47.23583,6.02655887,35
Parc Communal,CulturalSite,Dennevy,71510,46.8650637,4.6483668,132
Grenouille canoë,SportsAndLeisurePlace,Clairvaux-les-Lacs,39130,46.5864747,5.6963835,88
Parc Polaire,SportsAndLeisurePlace,Chaux-Neuve,25240,46.6535344,6.14372848,90
Site archéologique de Villards d'Héria,CulturalSite,Villards-d'Héria,39260,46.4230817,5.74272751,88
Bateau le Louisiane,SportsAndLeisurePlace,La Tour-du-Meix,39270,46.5220158,5.6734784,88
"Atelier du Montet, Jos Hassler",CulturalSite,Palinges,71430,46.5672836,4.22413049,140
Belvédère du vignoble,Landform,Pupillin,39600,46.8832742,5.75924789,79
Atelier Pétales Sauvages,CulturalSite,Agey,21410,47.2846091,4.7637208,11
La Chevauchée des Petits Sabots,SportsAndLeisurePlace,Artaix,71110,46.2371479,4.02048116,155
Théâtre municipal de Beaune,SportsAndLeisurePlace,Beaune,21200,47.027172,4.8398991,3
Local 'cuisine d'autrefois',CulturalSite,Athesans-Étroitefontaine,70110,47.57891,6.49915,118
Eglise Romane,CulturalSite,Chapaize,71460,46.55737,4.734174,141
Eglise Saint-Symphorien,CulturalSite,Fleurville,71260,46.4496,4.88485,165
Spa by la Cloche,SportsAndLeisurePlace,Dijon,21000,47.3242669,5.0340547,8
Bobinette et Coquelicot,CulturalSite,Bissy-sur-Fley,71460,46.6622633,4.6232619,131
La Forge des Affranchis,CulturalSite,Nannay,58350,47.25943,3.19005,104
Location de canoës à Auxonne,SportsAndLeisurePlace,Auxonne,21130,47.1940065,5.3874817,2
Site gallo-romain de l'Ecartelot,CulturalSite,Arcenant,21700,47.136689,4.817964,3
Initiation à l'oenologie !,SportsAndLeisurePlace,Lugny,71260,46.46819,4.80124,161
Gare routière,CulturalSite,Gray,70100,47.4483159,5.5938679,116
Chateau de Montrambert,CulturalSite,Dammartin-Marpain,39290,47.255908,5.542414,2
Escapes Games extérieurs,SportsAndLeisurePlace,Mont-Saint-Jean,21320,47.29168,4.40131,22
Sentier karstique du Grand Bois et grotte Maëva,Landform,Les Monts-Ronds,25660,47.1603543,6.06181642,69
Friendly Rosalie,SportsAndLeisurePlace,Gergy,71590,46.8794546,4.95004518,147
Savonnerie AMOA,CulturalSite,Palleau,71350,46.963511,5.028028,147
Les Clos Vivants,SportsAndLeisurePlace,Dijon,21000,47.3226917,5.0409126,8
Les maisons d’architectes par et pour eux-mêmes entre le XVIIIe et le XIXe siècle,SportsAndLeisurePlace,Besançon,25000,47.23426,6.02597,35
Claude Lullier : un imagier de la renaissance,SportsAndLeisurePlace,Pirey,25000,47.23972,6.02235,35
Domaine du Château de Rougeon - Découverte en Méhari,SportsAndLeisurePlace,Bissey-sous-Cruchaud,71390,46.72859,4.684441,131
Domergue Aviation,SportsAndLeisurePlace,La Vèze,25660,47.206916,6.078926,69
Ligne de démarcation - ancien poste de contrôle allemand - Pupitre,CulturalSite,Lux,71100,46.7568573,4.8453457,159
MTR cuir,CulturalSite,Jallerange,25170,47.25186,5.71116,68
NeoCenter,SportsAndLeisurePlace,Andelnans,90400,47.6054323,6.8593596,195
Lavoir,CulturalSite,Pasques,21370,47.3647463,4.85953591,19
Église St Pierre,CulturalSite,Allerey,21230,47.1898192,4.44225265,146
Prieuré de marast,CulturalSite,Marast,70110,47.5576463,6.38348579,118
L'Atelier du Dragon de Terre,CulturalSite,Nanton,71240,46.6198209,4.815804,163
Vélibourgogne,SportsAndLeisurePlace,Auxerre,89000,47.793109,3.5822517,168
Piscine municipale de la Fontaine d'Ouche,SportsAndLeisurePlace,Dijon,21000,47.3232651,5.00091828,27
"Nos plus belles maisons de la Renaissance, circuit 2",SportsAndLeisurePlace,Besançon,25000,47.2343218,6.03318079,35
La Minoterie,SportsAndLeisurePlace,Dijon,21000,47.310263,5.0264184,8
Le Jardin du Prieuré,CulturalSite,La Ferté-Loupière,89110,47.897497,3.234247,179
Cinéma Mégarama,SportsAndLeisurePlace,Lons-le-Saunier,39000,46.671361,5.55079599,87
La Boutique - Les Guimards,CulturalSite,Saint-Amand-en-Puisaye,58310,47.5320967,3.0728401,99
Église Saint Andoche,CulturalSite,Diancey,21430,47.1826639,4.3634658,22
Etang Le Neptune,SportsAndLeisurePlace,Champeau-en-Morvan,21210,47.270554,4.140188,22
Bistrot de la Scène,SportsAndLeisurePlace,Dijon,21000,47.3058938,5.060445,13
Association pour les Forges de Baignes,SportsAndLeisurePlace,Baignes,70000,47.586216,6.050476,124
"Joallerie, Hélène Lambert",CulturalSite,Dijon,21000,47.3026584,5.0373775,8
Activités du rucher-école de Varzy,SportsAndLeisurePlace,Varzy,58210,47.358977,3.386801,98
Eglise Saint-Denis,CulturalSite,Lugny,71260,46.47509,4.81257,165
Légionnaires en herbe,SportsAndLeisurePlace,Alise-Sainte-Reine,21150,47.5356968,4.4690336,29
Musée du Patrimoine Gueugnonnais,CulturalSite,Gueugnon,71130,46.5718281,4.0558983,149
Dominique VERRIER-COMPAIN,SportsAndLeisurePlace,Saint-Germain-de-Modéon,21530,47.3812368,4.12873869,22
Lavoir de la rue des deux ponts,CulturalSite,Chablis,89800,47.8152673,3.80185425,171
Abeilles et Découvertes,SportsAndLeisurePlace,Poiseux,58130,47.3737636,3.5025113,98
Atelier du Peintre - Michel Faillenet,CulturalSite,Ornans,25290,47.1048054,6.1491825,61
Voile Libre de Montagny,SportsAndLeisurePlace,Montagny-lès-Beaune,21200,46.9943306,4.83959646,3
Centre équestre de Corlay,SportsAndLeisurePlace,Nanton,71240,46.600994,4.83092415,163
Françoise Graf,CulturalSite,Besançon,25000,47.2359201,6.02175851,35
Tour de la Motte Forte,CulturalSite,Arnay-le-Duc,21230,47.1315223,4.48639915,146
Base de Loisirs & Nautique de la Saline,SportsAndLeisurePlace,Lure,70200,47.6637507,6.50134857,118
Eglise Saint Nizier d'Accolay,CulturalSite,Deux Rivières,89460,47.6617979,3.70917186,171
La Vitrine,CulturalSite,Lons-le-Saunier,39000,46.67353,5.55067,87
Eglise Saint-Jean-Baptiste,CulturalSite,Fleurey-sur-Ouche,21410,47.3161054,4.86005267,19
Eglise Saint-Bonnet,CulturalSite,Charbonnières,71260,46.39052,4.83384,161
Les Bois de Falone,CulturalSite,Saint-Cyr,71240,46.6819743,4.8944974,166
Auto / moto la passion mobile,SportsAndLeisurePlace,Exincourt,25400,47.4988075,6.84662819,43
Balades sonores : Holos Gramma,SportsAndLeisurePlace,Besançon,25000,47.2480734,5.9938554,41
Domaine de la Chouette - Salle d'activités culturelles,SportsAndLeisurePlace,Aisey-sur-Seine,21400,47.740962,4.615836,5
Le Jardin de Simples,CulturalSite,Cluny,71250,46.4354195,4.65773413,141
Ceramik Mak,CulturalSite,Charcier,39130,46.6249505,5.7699255,80
Lau'Craft,CulturalSite,Rioz,70190,47.4206505,6.0678528,121
Anim' Ma Nature,SportsAndLeisurePlace,Vauban,71800,46.246808,4.208297,139
Église Notre-Dame de l'Assomption - Morez,CulturalSite,Hauts de Bienne,39400,46.5214209,6.019927,85
L'Art du Temps,CulturalSite,Nozeroy,39250,46.7742797,6.03672788,80
"Chasse au trésor ""Le trésor de Catherine""",SportsAndLeisurePlace,Mâlain,21410,47.3272516,4.78852367,19
Tournus Canoë,SportsAndLeisurePlace,Tournus,71700,46.565872,4.913717,165
Château et Parc Vauvert,CulturalSite,Clamecy,58500,47.4617965,3.51547891,98
Visite du village d'Arthel,CulturalSite,Arthel,58700,47.2453994,3.40850996,98
Esprit Bohème,CulturalSite,Cluny,71250,46.432927,4.65945379,141
Au Siège Refée,CulturalSite,Saulieu,21210,47.2792383,4.2292771,22
Aiguille sur Roche,CulturalSite,Bletterans,39140,46.7460976,5.4545511,89
Gorges de Malvaux - Bief de la Ruine,Landform,Foncine-le-Bas,39520,46.6404201,6.0298542,90
Château de Marnay,CulturalSite,Marnay,70150,47.2892991,5.7732377,68
Altimage Ulm,SportsAndLeisurePlace,L'Abergement-de-Cuisery,71290,46.5607085,4.97344264,165
Association de l'Ane au Zébu,SportsAndLeisurePlace,Étaules,21121,47.414702,4.9555052,19
Kamalaine Sophie Bertolotti-Poulot,CulturalSite,Champdôtre,21130,47.1812,5.29987,2
Site raquettes - Villers-le-Lac - Crêtes Franco-Suisse,SportsAndLeisurePlace,Villers-le-Lac,25130,47.0731138,6.684404,77
Anne Sallé - Communication & Bien-Être,SportsAndLeisurePlace,Besançon,25000,47.239,6.02042,35
Odile Bayle,CulturalSite,Morre,25660,47.22586,6.06626,35
Casino Joa de Besançon,SportsAndLeisurePlace,Besançon,25000,47.2429601,6.03092613,35
Site d'escalade - Culles-les-Roches,SportsAndLeisurePlace,Culles-les-Roches,71460,46.6552626,4.65536257,131
Ville de Châtillon-en-Bazois,CulturalSite,Châtillon-en-Bazois,58110,47.0541,3.6579101,106
Ma Scène Nationale,SportsAndLeisurePlace,Montbéliard,25200,47.5109108,6.79769396,56
Métal déployé,CulturalSite,Montbard,21500,47.61984,4.33732,15
L'Église Saint-Symphorien,CulturalSite,Marnay,70150,47.2891879,5.77115174,68
Atelier Euphonia,CulturalSite,Vuillafans,25840,47.0651059,6.2172352,61
Parc de Loisirs de Curley - Arc Evasion,SportsAndLeisurePlace,Curley,21220,47.20156,4.904982,11
Le Signal de Mont,Landform,Mont,71140,46.6439399,3.83975313,128
Ô Spa - Ô Rouge,SportsAndLeisurePlace,Gevrey-Chambertin,21220,47.22778,4.96752,11
ESF Morbier,SportsAndLeisurePlace,Morbier,39400,46.5630072,6.0244643,90
PORTRAITS D’ARCHITECTES : Alphonse Delacroix (1807-1878),SportsAndLeisurePlace,Besançon,25000,47.23762,6.02641,35
Poney club pirouette,SportsAndLeisurePlace,Les Repôts,39140,46.6801481,5.40719715,89
Château de Vaux-sur-Poligny,CulturalSite,Vaux-sur-Poligny,39800,46.827167,5.723582,91
